,stimuli,train_perf,test_perf,subject,timeout,response
71,suitcase/suitcase_03/06/0027.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
72,suitcase/suitcase_03/08/0037.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
73,suitcase/suitcase_03/04/0023.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
74,bench/bench_03/01/0010.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
75,hydrant/hydrant_03/04/0023.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
76,bench/bench_03/04/0006.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
77,bench/bench_03/04/0010.png,0.7807486761700023,1.0,4.909090909090909,0.060059607041566966,0.37056450731237994
78,bench/bench_03/06/0046.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
79,car/car_03/09/0016.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
80,chair/chair_03/01/0042.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
81,chair/chair_03/07/0044.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
82,couch/couch_03/03/0039.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
83,hydrant/hydrant_03/06/0005.png,0.7914438626982949,1.0,4.181818181818182,0.04540509566728052,0.3815802772567214
84,couch/couch_03/03/0040.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
85,couch/couch_03/05/0047.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
86,couch/couch_03/08/0032.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
87,couch/couch_03/08/0046.png,0.806228385252111,1.0,3.4705882352941178,0.069343382096415,0.36649831088929713
88,couch/couch_03/09/0023.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
89,couch/couch_03/09/0034.png,0.8025210201740265,1.0,3.7857142857142856,0.06277410683136106,0.36940341112187763
90,umbrella/umbrella_03/09/0009.png,0.8009049892425537,1.0,4.615384615384615,0.04615766283470584,0.36928456741188825
91,hydrant/hydrant_03/01/0008.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
92,couch/couch_03/05/0003.png,0.81283423575488,1.0,4.7272727272727275,0.04631361277609218,0.369923763667218
93,hydrant/hydrant_03/01/0004.png,0.794117659330368,1.0,4.5,0.04788374956390548,0.3759883049823935
